Date Time,Station,Flow
2/13/2015 21:40,S5A-P-Q,0
2/13/2015 21:44,S5A-P-Q,0
2/13/2015 21:51,S5A-P-Q,0
2/13/2015 21:54,S5A-P-Q,0
2/13/2015 22:02,S5A-P-Q,0
2/13/2015 22:10,S5A-P-Q,0
2/13/2015 22:18,S5A-P-Q,0
2/13/2015 22:19,S5A-P-Q,0
2/13/2015 22:19,S5A-P-Q,0
2/13/2015 22:26,S5A-P-Q,0
2/13/2015 22:36,S5A-P-Q,0
2/13/2015 22:37,S5A-P-Q,0
2/13/2015 22:47,S5A-P-Q,0
2/13/2015 22:49,S5A-P-Q,0
2/13/2015 22:56,S5A-P-Q,0
2/13/2015 23:02,S5A-P-Q,0
2/13/2015 23:07,S5A-P-Q,0
2/13/2015 23:17,S5A-P-Q,0
2/13/2015 23:19,S5A-P-Q,0
2/13/2015 23:19,S5A-P-Q,0
2/13/2015 23:24,S5A-P-Q,0
2/13/2015 23:26,S5A-P-Q,0
2/13/2015 23:34,S5A-P-Q,0
2/13/2015 23:48,S5A-P-Q,0
2/13/2015 23:52,S5A-P-Q,0
2/14/2015 0:02,S5A-P-Q,0
2/14/2015 0:04,S5A-P-Q,0
2/14/2015 0:14,S5A-P-Q,0
2/14/2015 0:19,S5A-P-Q,0
2/14/2015 0:25,S5A-P-Q,0
2/14/2015 0:27,S5A-P-Q,0
2/14/2015 0:37,S5A-P-Q,0
2/14/2015 0:49,S5A-P-Q,0
2/14/2015 0:54,S5A-P-Q,0
2/14/2015 0:59,S5A-P-Q,0
2/14/2015 1:08,S5A-P-Q,0
2/14/2015 1:19,S5A-P-Q,0
2/14/2015 1:21,S5A-P-Q,0
2/14/2015 1:28,S5A-P-Q,0
2/14/2015 1:38,S5A-P-Q,0
2/14/2015 1:47,S5A-P-Q,0
2/14/2015 1:58,S5A-P-Q,0
2/14/2015 2:03,S5A-P-Q,0
2/14/2015 2:10,S5A-P-Q,0
2/14/2015 2:19,S5A-P-Q,0
2/14/2015 2:19,S5A-P-Q,0
2/14/2015 2:19,S5A-P-Q,0
2/14/2015 2:27,S5A-P-Q,0
2/14/2015 2:38,S5A-P-Q,0
2/14/2015 2:50,S5A-P-Q,0
2/14/2015 2:57,S5A-P-Q,0
2/14/2015 2:59,S5A-P-Q,0
2/14/2015 3:11,S5A-P-Q,0
2/14/2015 3:19,S5A-P-Q,0
2/14/2015 3:20,S5A-P-Q,0
2/14/2015 3:20,S5A-P-Q,0
2/14/2015 3:29,S5A-P-Q,0
2/14/2015 3:37,S5A-P-Q,0
2/14/2015 3:45,S5A-P-Q,0
2/14/2015 3:54,S5A-P-Q,0
2/14/2015 4:07,S5A-P-Q,0
2/14/2015 4:18,S5A-P-Q,0
2/14/2015 4:19,S5A-P-Q,0
2/14/2015 4:28,S5A-P-Q,0
2/14/2015 4:33,S5A-P-Q,0
2/14/2015 4:40,S5A-P-Q,0
2/14/2015 4:52,S5A-P-Q,0
2/14/2015 5:02,S5A-P-Q,0
2/14/2015 5:13,S5A-P-Q,0
2/14/2015 5:19,S5A-P-Q,0
2/14/2015 5:24,S5A-P-Q,0
2/14/2015 5:34,S5A-P-Q,0
2/14/2015 5:35,S5A-P-Q,400.55
2/14/2015 5:36,S5A-P-Q,400.13
2/14/2015 5:36,S5A-P-Q,400.09
2/14/2015 5:37,S5A-P-Q,399.54
2/14/2015 5:38,S5A-P-Q,397.44
2/14/2015 5:38,S5A-P-Q,397.38
2/14/2015 5:47,S5A-P-Q,397.58
2/14/2015 5:50,S5A-P-Q,394.27
2/14/2015 5:51,S5A-P-Q,696.61
2/14/2015 5:52,S5A-P-Q,832.89
2/14/2015 5:52,S5A-P-Q,832.78
2/14/2015 5:52,S5A-P-Q,832.73
2/14/2015 5:53,S5A-P-Q,832.58
2/14/2015 5:54,S5A-P-Q,831.82
2/14/2015 5:54,S5A-P-Q,831.91
2/14/2015 5:57,S5A-P-Q,832.4
2/14/2015 6:00,S5A-P-Q,832.67
2/14/2015 6:08,S5A-P-Q,832.02
2/14/2015 6:08,S5A-P-Q,831.98
2/14/2015 6:10,S5A-P-Q,831.35
2/14/2015 6:15,S5A-P-Q,831.43
2/14/2015 6:16,S5A-P-Q,831.77
2/14/2015 6:17,S5A-P-Q,831.91
2/14/2015 6:18,S5A-P-Q,831.92
2/14/2015 6:19,S5A-P-Q,847.18
2/14/2015 6:19,S5A-P-Q,847.43
2/14/2015 6:22,S5A-P-Q,847.88
2/14/2015 6:26,S5A-P-Q,848.35
2/14/2015 6:26,S5A-P-Q,848.45
2/14/2015 6:36,S5A-P-Q,850.42
2/14/2015 6:37,S5A-P-Q,850.51
2/14/2015 6:39,S5A-P-Q,850.64
2/14/2015 6:43,S5A-P-Q,851.44
2/14/2015 6:44,S5A-P-Q,851.33
2/14/2015 6:46,S5A-P-Q,850.76
2/14/2015 6:52,S5A-P-Q,849.4
2/14/2015 6:54,S5A-P-Q,848.89
2/14/2015 6:58,S5A-P-Q,847.9
2/14/2015 7:01,S5A-P-Q,847.14
2/14/2015 7:04,S5A-P-Q,846.35
2/14/2015 7:07,S5A-P-Q,845.85
2/14/2015 7:10,S5A-P-Q,845.13
2/14/2015 7:17,S5A-P-Q,843.98
2/14/2015 7:19,S5A-P-Q,843.62
2/14/2015 7:25,S5A-P-Q,843.23
2/14/2015 7:25,S5A-P-Q,843.16
2/14/2015 7:30,S5A-P-Q,842.54
2/14/2015 7:35,S5A-P-Q,841.85
2/14/2015 7:40,S5A-P-Q,841.12
2/14/2015 7:44,S5A-P-Q,840.66
2/14/2015 7:47,S5A-P-Q,840.27
2/14/2015 7:52,S5A-P-Q,839.49
2/14/2015 7:53,S5A-P-Q,839.4
2/14/2015 7:57,S5A-P-Q,838.73
2/14/2015 7:59,S5A-P-Q,838.37
2/14/2015 8:01,S5A-P-Q,838.01
2/14/2015 8:08,S5A-P-Q,837.18
2/14/2015 8:13,S5A-P-Q,836.4
2/14/2015 8:13,S5A-P-Q,836.37
2/14/2015 8:19,S5A-P-Q,835.8
2/14/2015 8:19,S5A-P-Q,835.79
2/14/2015 8:20,S5A-P-Q,835.61
2/14/2015 8:24,S5A-P-Q,835.15
2/14/2015 8:29,S5A-P-Q,834.47
2/14/2015 8:34,S5A-P-Q,833.73
2/14/2015 8:40,S5A-P-Q,832.9
2/14/2015 8:41,S5A-P-Q,832.87
2/14/2015 8:49,S5A-P-Q,831.92
2/14/2015 8:54,S5A-P-Q,831.29
2/14/2015 8:54,S5A-P-Q,831.24
2/14/2015 8:59,S5A-P-Q,830.51
2/14/2015 9:04,S5A-P-Q,829.67
2/14/2015 9:06,S5A-P-Q,829.4
2/14/2015 9:10,S5A-P-Q,828.68
2/14/2015 9:17,S5A-P-Q,827.78
2/14/2015 9:19,S5A-P-Q,827.45
2/14/2015 9:19,S5A-P-Q,827.43
2/14/2015 9:22,S5A-P-Q,827.17
2/14/2015 9:29,S5A-P-Q,826.73
2/14/2015 9:33,S5A-P-Q,826.46
2/14/2015 9:35,S5A-P-Q,826.33
2/14/2015 9:41,S5A-P-Q,825.84
2/14/2015 9:49,S5A-P-Q,825.4
2/14/2015 9:56,S5A-P-Q,825.13
2/14/2015 10:00,S5A-P-Q,824.8
2/14/2015 10:01,S5A-P-Q,824.7
2/14/2015 10:08,S5A-P-Q,824.11
2/14/2015 10:13,S5A-P-Q,823.67
2/14/2015 10:13,S5A-P-Q,823.62
2/14/2015 10:18,S5A-P-Q,823.33
2/14/2015 10:19,S5A-P-Q,823.44
2/14/2015 10:25,S5A-P-Q,822.45
2/14/2015 10:30,S5A-P-Q,821.63
2/14/2015 10:37,S5A-P-Q,820.67
2/14/2015 10:42,S5A-P-Q,819.77
2/14/2015 10:48,S5A-P-Q,818.94
2/14/2015 10:54,S5A-P-Q,818.01
2/14/2015 10:59,S5A-P-Q,817.26
2/14/2015 11:00,S5A-P-Q,817.14
2/14/2015 11:08,S5A-P-Q,816.11
2/14/2015 11:13,S5A-P-Q,815.35
2/14/2015 11:17,S5A-P-Q,814.54
2/14/2015 11:19,S5A-P-Q,814.46
2/14/2015 11:19,S5A-P-Q,814.46
2/14/2015 11:24,S5A-P-Q,813.97
2/14/2015 11:29,S5A-P-Q,813.56
2/14/2015 11:34,S5A-P-Q,813.15
2/14/2015 11:39,S5A-P-Q,812.59
2/14/2015 11:39,S5A-P-Q,812.54
2/14/2015 11:45,S5A-P-Q,812.07
2/14/2015 11:52,S5A-P-Q,811.45
2/14/2015 11:59,S5A-P-Q,810.8
2/14/2015 12:09,S5A-P-Q,810.39
2/14/2015 12:19,S5A-P-Q,810.42
2/14/2015 12:19,S5A-P-Q,810.42
2/14/2015 12:19,S5A-P-Q,810.4
2/14/2015 12:51,S5A-P-Q,809.22
2/14/2015 12:59,S5A-P-Q,808.96
2/14/2015 13:19,S5A-P-Q,808.56
2/14/2015 13:38,S5A-P-Q,808.08
2/14/2015 14:13,S5A-P-Q,807.29
2/14/2015 14:18,S5A-P-Q,807.24
2/14/2015 14:19,S5A-P-Q,807.4
2/14/2015 14:37,S5A-P-Q,805.3
2/14/2015 14:43,S5A-P-Q,804.77
2/14/2015 15:09,S5A-P-Q,802.52
2/14/2015 15:19,S5A-P-Q,801.82
2/14/2015 15:21,S5A-P-Q,801.79
2/14/2015 15:39,S5A-P-Q,803.3
2/14/2015 15:40,S5A-P-Q,354.78
2/14/2015 15:41,S5A-P-Q,186.57
2/14/2015 15:41,S5A-P-Q,0
2/14/2015 15:42,S5A-P-Q,0
2/14/2015 15:42,S5A-P-Q,0
2/14/2015 15:43,S5A-P-Q,0
2/14/2015 15:46,S5A-P-Q,0
2/14/2015 15:47,S5A-P-Q,0
2/14/2015 15:48,S5A-P-Q,0
2/14/2015 15:53,S5A-P-Q,0
2/14/2015 15:58,S5A-P-Q,0
2/14/2015 15:59,S5A-P-Q,0
2/14/2015 16:01,S5A-P-Q,0
2/14/2015 16:01,S5A-P-Q,0
2/14/2015 16:03,S5A-P-Q,0
2/14/2015 16:05,S5A-P-Q,0
2/14/2015 16:08,S5A-P-Q,0
2/14/2015 16:10,S5A-P-Q,0
2/14/2015 16:12,S5A-P-Q,0
2/14/2015 16:15,S5A-P-Q,0
2/14/2015 16:19,S5A-P-Q,0
2/14/2015 16:20,S5A-P-Q,0
2/14/2015 16:25,S5A-P-Q,0
2/14/2015 16:33,S5A-P-Q,0
2/14/2015 16:42,S5A-P-Q,0
2/14/2015 16:43,S5A-P-Q,0
2/14/2015 16:45,S5A-P-Q,0
2/14/2015 16:50,S5A-P-Q,0
2/14/2015 16:53,S5A-P-Q,0
2/14/2015 16:58,S5A-P-Q,0
2/14/2015 17:07,S5A-P-Q,0
2/14/2015 17:12,S5A-P-Q,0
2/14/2015 17:17,S5A-P-Q,0
2/14/2015 17:19,S5A-P-Q,0
2/14/2015 17:32,S5A-P-Q,0
2/14/2015 17:48,S5A-P-Q,0
2/14/2015 18:19,S5A-P-Q,0
2/14/2015 18:48,S5A-P-Q,0
2/14/2015 18:56,S5A-P-Q,0
2/14/2015 19:18,S5A-P-Q,0
2/14/2015 19:19,S5A-P-Q,0
2/14/2015 19:22,S5A-P-Q,0
2/14/2015 19:25,S5A-P-Q,0
2/14/2015 19:36,S5A-P-Q,0
2/14/2015 19:44,S5A-P-Q,0
2/14/2015 19:48,S5A-P-Q,0
2/14/2015 19:54,S5A-P-Q,0
2/14/2015 19:55,S5A-P-Q,0
2/14/2015 20:04,S5A-P-Q,0
2/14/2015 20:14,S5A-P-Q,0
2/14/2015 20:19,S5A-P-Q,0
2/14/2015 20:21,S5A-P-Q,0
2/14/2015 20:24,S5A-P-Q,0
2/14/2015 20:30,S5A-P-Q,0
2/14/2015 20:33,S5A-P-Q,0
2/14/2015 20:42,S5A-P-Q,0
2/14/2015 20:50,S5A-P-Q,0
2/14/2015 20:57,S5A-P-Q,0
2/14/2015 20:57,S5A-P-Q,0
2/14/2015 21:07,S5A-P-Q,0
2/14/2015 21:19,S5A-P-Q,0
2/14/2015 21:28,S5A-P-Q,0
2/14/2015 21:32,S5A-P-Q,0
2/14/2015 21:38,S5A-P-Q,0
2/14/2015 21:47,S5A-P-Q,0
2/14/2015 22:00,S5A-P-Q,0
2/14/2015 22:07,S5A-P-Q,0
2/14/2015 22:11,S5A-P-Q,0
2/14/2015 22:19,S5A-P-Q,0
2/14/2015 22:21,S5A-P-Q,0
2/14/2015 22:30,S5A-P-Q,0
2/14/2015 22:35,S5A-P-Q,0
2/14/2015 22:45,S5A-P-Q,0
2/14/2015 22:55,S5A-P-Q,0
2/14/2015 22:55,S5A-P-Q,0
2/14/2015 23:05,S5A-P-Q,0
2/14/2015 23:12,S5A-P-Q,0
2/14/2015 23:16,S5A-P-Q,0
2/14/2015 23:19,S5A-P-Q,0
2/14/2015 23:25,S5A-P-Q,0
2/14/2015 23:34,S5A-P-Q,0
2/14/2015 23:39,S5A-P-Q,0
2/14/2015 23:42,S5A-P-Q,0
2/14/2015 23:50,S5A-P-Q,0
2/15/2015 0:01,S5A-P-Q,0
2/15/2015 0:12,S5A-P-Q,0
2/15/2015 0:19,S5A-P-Q,0
2/15/2015 0:24,S5A-P-Q,0
2/15/2015 0:27,S5A-P-Q,0
2/15/2015 0:37,S5A-P-Q,0
2/15/2015 0:45,S5A-P-Q,0
2/15/2015 0:54,S5A-P-Q,0
2/15/2015 1:03,S5A-P-Q,0
2/15/2015 1:12,S5A-P-Q,0
2/15/2015 1:19,S5A-P-Q,0
2/15/2015 1:21,S5A-P-Q,0
2/15/2015 1:30,S5A-P-Q,0
2/15/2015 1:33,S5A-P-Q,0
2/15/2015 1:40,S5A-P-Q,0
2/15/2015 1:48,S5A-P-Q,0
2/15/2015 1:55,S5A-P-Q,0
2/15/2015 2:04,S5A-P-Q,0
2/15/2015 2:14,S5A-P-Q,0
2/15/2015 2:19,S5A-P-Q,0
2/15/2015 2:19,S5A-P-Q,0
2/15/2015 2:22,S5A-P-Q,0
2/15/2015 2:31,S5A-P-Q,0
2/15/2015 2:40,S5A-P-Q,0
2/15/2015 2:43,S5A-P-Q,0
2/15/2015 2:55,S5A-P-Q,0
2/15/2015 3:04,S5A-P-Q,0
2/15/2015 3:14,S5A-P-Q,0
2/15/2015 3:19,S5A-P-Q,0
2/15/2015 3:19,S5A-P-Q,0
2/15/2015 3:23,S5A-P-Q,0
2/15/2015 3:32,S5A-P-Q,0
2/15/2015 3:42,S5A-P-Q,0
2/15/2015 3:52,S5A-P-Q,0
2/15/2015 4:02,S5A-P-Q,0
2/15/2015 4:13,S5A-P-Q,0
2/15/2015 4:19,S5A-P-Q,0
2/15/2015 4:19,S5A-P-Q,0
2/15/2015 4:23,S5A-P-Q,0
2/15/2015 4:35,S5A-P-Q,0
2/15/2015 4:46,S5A-P-Q,0
2/15/2015 4:46,S5A-P-Q,0
2/15/2015 4:58,S5A-P-Q,0
2/15/2015 5:10,S5A-P-Q,0
2/15/2015 5:19,S5A-P-Q,0
2/15/2015 5:19,S5A-P-Q,0
2/15/2015 5:27,S5A-P-Q,0
2/15/2015 5:37,S5A-P-Q,0
2/15/2015 5:46,S5A-P-Q,0
2/15/2015 5:56,S5A-P-Q,0
2/15/2015 6:05,S5A-P-Q,0
2/15/2015 6:05,S5A-P-Q,0
2/15/2015 6:06,S5A-P-Q,399.62
2/15/2015 6:07,S5A-P-Q,397.66
2/15/2015 6:07,S5A-P-Q,397.76
2/15/2015 6:09,S5A-P-Q,394.19
2/15/2015 6:09,S5A-P-Q,394.33
2/15/2015 6:13,S5A-P-Q,393.36
2/15/2015 6:19,S5A-P-Q,389.37
2/15/2015 6:20,S5A-P-Q,727.5
2/15/2015 6:21,S5A-P-Q,839.99
2/15/2015 6:21,S5A-P-Q,839.86
2/15/2015 6:21,S5A-P-Q,839.88
2/15/2015 6:22,S5A-P-Q,839.98
2/15/2015 6:23,S5A-P-Q,839.54
2/15/2015 6:23,S5A-P-Q,839.32
2/15/2015 6:30,S5A-P-Q,840.68
2/15/2015 6:38,S5A-P-Q,841.18
2/15/2015 6:39,S5A-P-Q,841.21
2/15/2015 6:46,S5A-P-Q,842.35
2/15/2015 6:47,S5A-P-Q,842.5
2/15/2015 6:53,S5A-P-Q,842.71
2/15/2015 6:56,S5A-P-Q,842.69
2/15/2015 6:57,S5A-P-Q,842.67
2/15/2015 7:03,S5A-P-Q,843.57
2/15/2015 7:04,S5A-P-Q,843.48
2/15/2015 7:06,S5A-P-Q,843.36
2/15/2015 7:10,S5A-P-Q,843.08
2/15/2015 7:16,S5A-P-Q,843.4
2/15/2015 7:17,S5A-P-Q,843.46
2/15/2015 7:19,S5A-P-Q,843.69
2/15/2015 7:22,S5A-P-Q,843.1
2/15/2015 7:26,S5A-P-Q,842.22
2/15/2015 7:28,S5A-P-Q,842.05
2/15/2015 7:39,S5A-P-Q,840.64
2/15/2015 7:39,S5A-P-Q,840.55
2/15/2015 7:41,S5A-P-Q,840
2/15/2015 7:47,S5A-P-Q,839.24
2/15/2015 7:57,S5A-P-Q,838.16
2/15/2015 8:02,S5A-P-Q,837.32
2/15/2015 8:08,S5A-P-Q,836.43
2/15/2015 8:13,S5A-P-Q,835.56
2/15/2015 8:19,S5A-P-Q,834.77
2/15/2015 8:19,S5A-P-Q,834.77
2/15/2015 8:21,S5A-P-Q,834.62
2/15/2015 8:21,S5A-P-Q,834.61
2/15/2015 8:25,S5A-P-Q,833.93
2/15/2015 8:27,S5A-P-Q,833.72
2/15/2015 8:32,S5A-P-Q,833.15
2/15/2015 8:36,S5A-P-Q,832.7
2/15/2015 8:38,S5A-P-Q,832.56
2/15/2015 8:43,S5A-P-Q,832.06
2/15/2015 8:51,S5A-P-Q,831.55
2/15/2015 8:55,S5A-P-Q,831.09
2/15/2015 9:00,S5A-P-Q,830.61
2/15/2015 9:00,S5A-P-Q,830.57
2/15/2015 9:09,S5A-P-Q,829.96
2/15/2015 9:15,S5A-P-Q,829.58
2/15/2015 9:19,S5A-P-Q,829.34
2/15/2015 9:21,S5A-P-Q,829.09
2/15/2015 9:25,S5A-P-Q,828.51
2/15/2015 9:30,S5A-P-Q,828.01
2/15/2015 9:31,S5A-P-Q,827.89
2/15/2015 9:37,S5A-P-Q,827.35
2/15/2015 9:43,S5A-P-Q,826.65
2/15/2015 9:43,S5A-P-Q,826.61
2/15/2015 9:51,S5A-P-Q,825.81
2/15/2015 9:53,S5A-P-Q,825.52
2/15/2015 9:58,S5A-P-Q,824.95
2/15/2015 10:02,S5A-P-Q,824.37
2/15/2015 10:04,S5A-P-Q,824.2
2/15/2015 10:09,S5A-P-Q,823.76
2/15/2015 10:14,S5A-P-Q,823.33
2/15/2015 10:19,S5A-P-Q,822.89
2/15/2015 10:20,S5A-P-Q,822.79
2/15/2015 10:27,S5A-P-Q,822.48
2/15/2015 10:28,S5A-P-Q,822.46
2/15/2015 10:34,S5A-P-Q,822.44
2/15/2015 10:40,S5A-P-Q,822.43
2/15/2015 10:44,S5A-P-Q,822.2
2/15/2015 10:50,S5A-P-Q,822.12
2/15/2015 10:55,S5A-P-Q,821.94
2/15/2015 11:02,S5A-P-Q,821.76
2/15/2015 11:08,S5A-P-Q,821.59
2/15/2015 11:14,S5A-P-Q,821.45
2/15/2015 11:19,S5A-P-Q,821.47
2/15/2015 11:20,S5A-P-Q,821.36
2/15/2015 11:28,S5A-P-Q,821.36
2/15/2015 11:32,S5A-P-Q,821.27
2/15/2015 11:36,S5A-P-Q,821.28
2/15/2015 11:38,S5A-P-Q,821.14
2/15/2015 11:44,S5A-P-Q,820.56
2/15/2015 11:51,S5A-P-Q,819.99
2/15/2015 11:57,S5A-P-Q,819.48
2/15/2015 12:00,S5A-P-Q,819.32
2/15/2015 12:04,S5A-P-Q,819.59
2/15/2015 12:06,S5A-P-Q,819.45
2/15/2015 12:12,S5A-P-Q,818.98
2/15/2015 12:18,S5A-P-Q,818.22
2/15/2015 12:19,S5A-P-Q,818.23
2/15/2015 12:24,S5A-P-Q,817.68
2/15/2015 12:30,S5A-P-Q,816.96
2/15/2015 12:37,S5A-P-Q,816.38
2/15/2015 12:45,S5A-P-Q,815.65
2/15/2015 12:51,S5A-P-Q,815
2/15/2015 12:55,S5A-P-Q,814.25
2/15/2015 13:02,S5A-P-Q,813.69
2/15/2015 13:08,S5A-P-Q,813.04
2/15/2015 13:15,S5A-P-Q,812.36
2/15/2015 13:19,S5A-P-Q,811.99
2/15/2015 13:21,S5A-P-Q,811.71
2/15/2015 13:28,S5A-P-Q,811.06
2/15/2015 13:34,S5A-P-Q,810.48
2/15/2015 13:39,S5A-P-Q,809.83
2/15/2015 13:56,S5A-P-Q,809.16
2/15/2015 14:19,S5A-P-Q,809.04
2/15/2015 15:19,S5A-P-Q,807.02
2/15/2015 15:30,S5A-P-Q,807.44
2/15/2015 15:45,S5A-P-Q,808.95
2/15/2015 15:46,S5A-P-Q,479.81
2/15/2015 15:47,S5A-P-Q,0
2/15/2015 15:47,S5A-P-Q,0
2/15/2015 15:47,S5A-P-Q,0
2/15/2015 15:48,S5A-P-Q,0
2/15/2015 15:49,S5A-P-Q,0
2/15/2015 15:50,S5A-P-Q,0
2/15/2015 15:52,S5A-P-Q,0
2/15/2015 15:53,S5A-P-Q,0
2/15/2015 15:59,S5A-P-Q,0
2/15/2015 16:05,S5A-P-Q,0
2/15/2015 16:07,S5A-P-Q,0
2/15/2015 16:11,S5A-P-Q,0
2/15/2015 16:15,S5A-P-Q,0
2/15/2015 16:16,S5A-P-Q,0
2/15/2015 16:19,S5A-P-Q,0
2/15/2015 16:19,S5A-P-Q,0
2/15/2015 16:20,S5A-P-Q,0
2/15/2015 16:23,S5A-P-Q,0
2/15/2015 16:24,S5A-P-Q,0
2/15/2015 16:28,S5A-P-Q,0
2/15/2015 16:37,S5A-P-Q,0
2/15/2015 16:47,S5A-P-Q,0
2/15/2015 16:49,S5A-P-Q,0
2/15/2015 16:52,S5A-P-Q,0
2/15/2015 16:56,S5A-P-Q,0
2/15/2015 16:57,S5A-P-Q,0
2/15/2015 17:03,S5A-P-Q,0
2/15/2015 17:11,S5A-P-Q,0
2/15/2015 17:19,S5A-P-Q,0
2/15/2015 17:29,S5A-P-Q,0
2/15/2015 17:35,S5A-P-Q,0
2/15/2015 17:41,S5A-P-Q,0
2/15/2015 17:50,S5A-P-Q,0
2/15/2015 17:55,S5A-P-Q,0
2/15/2015 18:19,S5A-P-Q,0
2/15/2015 18:57,S5A-P-Q,0
2/15/2015 19:03,S5A-P-Q,0
2/15/2015 19:17,S5A-P-Q,0
2/15/2015 19:19,S5A-P-Q,0
2/15/2015 19:28,S5A-P-Q,0
2/15/2015 19:30,S5A-P-Q,0
2/15/2015 19:37,S5A-P-Q,0
2/15/2015 19:48,S5A-P-Q,0
2/15/2015 19:58,S5A-P-Q,0
2/15/2015 20:00,S5A-P-Q,0
2/15/2015 20:07,S5A-P-Q,0
2/15/2015 20:15,S5A-P-Q,0
2/15/2015 20:19,S5A-P-Q,0
2/15/2015 20:19,S5A-P-Q,0
2/15/2015 20:25,S5A-P-Q,0
2/15/2015 20:28,S5A-P-Q,0
2/15/2015 20:32,S5A-P-Q,0
2/15/2015 20:41,S5A-P-Q,0
2/15/2015 20:51,S5A-P-Q,0
2/15/2015 21:00,S5A-P-Q,0
2/15/2015 21:01,S5A-P-Q,0
2/15/2015 21:10,S5A-P-Q,0
2/15/2015 21:19,S5A-P-Q,0
2/15/2015 21:19,S5A-P-Q,0
2/15/2015 21:27,S5A-P-Q,0
2/15/2015 21:32,S5A-P-Q,0
2/15/2015 21:36,S5A-P-Q,0
2/15/2015 21:44,S5A-P-Q,0
2/15/2015 21:53,S5A-P-Q,0
2/15/2015 22:01,S5A-P-Q,0
2/15/2015 22:09,S5A-P-Q,0
2/15/2015 22:19,S5A-P-Q,0
2/15/2015 22:19,S5A-P-Q,0
2/15/2015 22:28,S5A-P-Q,0
2/15/2015 22:39,S5A-P-Q,0
2/15/2015 22:48,S5A-P-Q,0
2/15/2015 22:57,S5A-P-Q,0
2/15/2015 23:05,S5A-P-Q,0
2/15/2015 23:16,S5A-P-Q,0
2/15/2015 23:19,S5A-P-Q,0
2/15/2015 23:19,S5A-P-Q,0
2/15/2015 23:26,S5A-P-Q,0
2/15/2015 23:31,S5A-P-Q,0
2/15/2015 23:36,S5A-P-Q,0
2/15/2015 23:45,S5A-P-Q,0
2/15/2015 23:53,S5A-P-Q,0
2/16/2015 0:06,S5A-P-Q,0
2/16/2015 0:07,S5A-P-Q,0
2/16/2015 0:14,S5A-P-Q,0
2/16/2015 0:19,S5A-P-Q,0
2/16/2015 0:23,S5A-P-Q,0
2/16/2015 0:33,S5A-P-Q,0
2/16/2015 0:43,S5A-P-Q,0
2/16/2015 0:53,S5A-P-Q,0
2/16/2015 0:55,S5A-P-Q,0
2/16/2015 1:04,S5A-P-Q,0
2/16/2015 1:12,S5A-P-Q,0
2/16/2015 1:19,S5A-P-Q,0
2/16/2015 1:24,S5A-P-Q,0
2/16/2015 1:35,S5A-P-Q,0
2/16/2015 1:43,S5A-P-Q,0
2/16/2015 1:53,S5A-P-Q,0
2/16/2015 2:02,S5A-P-Q,0
2/16/2015 2:12,S5A-P-Q,0
2/16/2015 2:13,S5A-P-Q,0
2/16/2015 2:19,S5A-P-Q,0
2/16/2015 2:22,S5A-P-Q,0
2/16/2015 2:30,S5A-P-Q,0
2/16/2015 2:39,S5A-P-Q,0
2/16/2015 2:50,S5A-P-Q,0
2/16/2015 3:00,S5A-P-Q,0
2/16/2015 3:11,S5A-P-Q,0
2/16/2015 3:18,S5A-P-Q,0
2/16/2015 3:19,S5A-P-Q,0
2/16/2015 3:31,S5A-P-Q,0
2/16/2015 3:41,S5A-P-Q,0
2/16/2015 3:53,S5A-P-Q,0
2/16/2015 4:11,S5A-P-Q,0
2/16/2015 4:19,S5A-P-Q,0
2/16/2015 4:19,S5A-P-Q,0
2/16/2015 5:18,S5A-P-Q,0
2/16/2015 5:19,S5A-P-Q,0
2/16/2015 5:46,S5A-P-Q,0
2/16/2015 6:19,S5A-P-Q,0
2/16/2015 6:42,S5A-P-Q,0
2/16/2015 6:43,S5A-P-Q,377.43
2/16/2015 6:44,S5A-P-Q,377.02
2/16/2015 6:44,S5A-P-Q,377.97
2/16/2015 6:45,S5A-P-Q,376.93
2/16/2015 6:46,S5A-P-Q,374.76
2/16/2015 6:48,S5A-P-Q,376.09
2/16/2015 6:59,S5A-P-Q,371.88
2/16/2015 7:00,S5A-P-Q,626.74
2/16/2015 7:01,S5A-P-Q,757.02
2/16/2015 7:01,S5A-P-Q,825.56
2/16/2015 7:01,S5A-P-Q,830.49
2/16/2015 7:02,S5A-P-Q,849.82
2/16/2015 7:02,S5A-P-Q,849.13
2/16/2015 7:03,S5A-P-Q,847.84
2/16/2015 7:06,S5A-P-Q,847.07
2/16/2015 7:09,S5A-P-Q,845.87
2/16/2015 7:18,S5A-P-Q,841.72
2/16/2015 7:19,S5A-P-Q,841.47
2/16/2015 7:19,S5A-P-Q,841.5
2/16/2015 7:24,S5A-P-Q,841.6
2/16/2015 7:24,S5A-P-Q,841.6
2/16/2015 7:29,S5A-P-Q,840.83
2/16/2015 7:35,S5A-P-Q,840.09
2/16/2015 7:35,S5A-P-Q,840.06
2/16/2015 7:41,S5A-P-Q,839.14
2/16/2015 7:43,S5A-P-Q,838.9
2/16/2015 7:46,S5A-P-Q,838.15
2/16/2015 7:47,S5A-P-Q,837.96
2/16/2015 7:51,S5A-P-Q,837.36
2/16/2015 7:52,S5A-P-Q,837.13
2/16/2015 7:58,S5A-P-Q,836.35
2/16/2015 8:00,S5A-P-Q,836.21
2/16/2015 8:03,S5A-P-Q,835.38
2/16/2015 8:04,S5A-P-Q,835.27
2/16/2015 8:08,S5A-P-Q,834.57
