Project Code,Station ID,Sample ID,First Trigger Date,Collection_Date,Sample Type New,Collection Method,Depth,Depth Unit,Matrix,Test Number,Test Name,Storet Code,Method,Measure Date,Value,Sigfig Value,Uncertainty,MDL,PQL,RDL,Units,Remark Code,Flag,Receive Date,LIMS Number,Collection Agency,Source,Owner,Validation Level,Validator,Sampling Purpose,Data Investigation,T Depth,Upper Depth,Lower Depth,DCS(METERS),Filtration Date,Sample Type,QC Type,Discharge,Up/Down Stream,Weather Code,Program Type,NDEC,Sample Comments,Result Comments
CAMB,S5A,P89727-10,,7/11/2017 7:32,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/12/2017 11:22,0.138,0.138,+/- 0.010,0.002,0.004,0.002,mg/L,,,7/11/2017 12:40,61308008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running. Moderate flow observed onsite. Sample area clear.,
CAMB,S5A,P89721-1,,7/18/2017 8:23,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/19/2017 12:41,0.125,0.125,+/- 0.009,0.002,0.004,0.002,mg/L,,,7/18/2017 16:50,61321001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"Sample area clear, no pumps running at time of collection. Light suspended solids",
CAMB,S5A,P89721-1,,7/18/2017 8:23,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,7/19/2017 9:31,0.091,0.091,+/- 0.005,0.002,0.008,0.002,mg/L,,,7/18/2017 16:50,61321001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"Sample area clear, no pumps running at time of collection. Light suspended solids",
CAMB,S5A,P89728-10,,7/25/2017 8:07,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,7/26/2017 10:44,0.09,0.09,+/- 0.006,0.002,0.004,0.002,mg/L,,,7/25/2017 14:43,61309008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running. Flow observed onsite. Sample area clear.,
CAMB,S5A,P89722-1,,8/1/2017 8:10,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/2/2017 9:57,0.044,0.044,+/- 0.003,0.002,0.008,0.002,mg/L,,,8/1/2017 16:41,61315001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Flow observed at time of sampling.  Moderate solids in sample.  Sample collected by AZ.,
CAMB,S5A,P89722-1,,8/1/2017 8:10,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/2/2017 13:36,0.079,0.079,+/- 0.006,0.002,0.004,0.002,mg/L,,,8/1/2017 16:41,61315001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Flow observed at time of sampling.  Moderate solids in sample.  Sample collected by AZ.,
CAMB,S5A,P89729-10,,8/8/2017 9:04,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/9/2017 12:03,0.119,0.119,+/- 0.008,0.002,0.004,0.002,mg/L,,,8/8/2017 14:38,61310008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Flow observed while onsite. Sample area clear.,
CAMB,S5A,P89723-1,,8/15/2017 7:59,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/16/2017 13:37,0.088,0.088,+/- 0.005,0.002,0.008,0.002,mg/L,,,8/15/2017 14:37,61316001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Flow observed onsite.,
CAMB,S5A,P89723-1,,8/15/2017 7:59,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/16/2017 11:15,0.133,0.133,+/- 0.009,0.002,0.004,0.002,mg/L,,,8/15/2017 14:37,61316001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Flow observed onsite.,
CAMB,S5A,P89730-10,,8/22/2017 7:45,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/23/2017 10:42,0.168,0.168,+/- 0.012,0.002,0.004,0.002,mg/L,,,8/22/2017 14:08,61311008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"Flow observed, one pump running, sample area clear",
CAMB,S5A,P89724-1,,8/29/2017 7:25,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,8/30/2017 13:07,0.093,0.093,+/- 0.005,0.002,0.008,0.002,mg/L,,,8/29/2017 14:50,61317001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Flow observed at time of visit.  Samples collected by NH.,
CAMB,S5A,P89724-1,,8/29/2017 7:25,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,8/30/2017 11:22,0.139,0.139,+/- 0.010,0.002,0.004,0.002,mg/L,,,8/29/2017 14:50,61317001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Flow observed at time of visit.  Samples collected by NH.,
CAMB,S5A,P89732-1,,9/5/2017 8:01,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/6/2017 15:38,0.199,0.199,+/- 0.014,0.002,0.004,0.002,mg/L,,,9/5/2017 17:16,61313001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps are running.,
CAMB,S5A,P89725-1,,9/14/2017 7:53,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/15/2017 13:24,0.263,0.263,+/- 0.015,0.002,0.008,0.002,mg/L,,,9/14/2017 15:53,61318001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Heavy solids with sediment.,
CAMB,S5A,P89725-1,,9/14/2017 7:53,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/19/2017 12:04,0.422,0.422,+/- 0.029,0.004,0.008,0.004,mg/L,,,9/14/2017 15:53,61318001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Heavy solids with sediment.,
CAMB,S5A,P89731-1,,9/19/2017 8:06,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/20/2017 12:19,0.344,0.344,+/- 0.023,0.002,0.004,0.002,mg/L,,,9/19/2017 17:04,61312001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,one pump is running.,
CAMB,S5A,P89726-1,,9/26/2017 7:42,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,9/26/2017 16:20,0.2,0.2,+/- 0.011,0.002,0.008,0.002,mg/L,,,9/26/2017 14:33,61319001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"One pump running, flow observed, sample area clear",
CAMB,S5A,P89726-1,,9/26/2017 7:42,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,9/27/2017 11:09,0.234,0.234,+/- 0.016,0.002,0.004,0.002,mg/L,,,9/26/2017 14:33,61319001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"One pump running, flow observed, sample area clear",
CAMB,S5A,P90961-10,,10/3/2017 7:46,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/4/2017 10:54,0.26,0.26,+/- 0.018,0.002,0.004,0.002,mg/L,,,10/3/2017 15:04,62385008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps are running.,
CAMB,S5A,P90968-1,,10/10/2017 8:01,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/11/2017 9:54,0.172,0.172,+/- 0.010,0.002,0.008,0.002,mg/L,,,10/10/2017 14:51,62392001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  Flow observed through one pump.  Strong Sulpur odor present.  Light solids in sample.  Sample collected by DR.,
CAMB,S5A,P90968-1,,10/10/2017 8:01,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/12/2017 11:22,0.2,0.2,+/- 0.014,0.002,0.004,0.002,mg/L,,,10/10/2017 14:51,62392001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  Flow observed through one pump.  Strong Sulpur odor present.  Light solids in sample.  Sample collected by DR.,
CAMB,S5A,P90962-10,,10/17/2017 7:55,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/18/2017 11:51,0.205,0.205,+/- 0.014,0.002,0.004,0.002,mg/L,,,10/17/2017 14:38,62386008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"flow observed, one pump running, sample area clear",
CAMB,S5A,P90974-5,,10/24/2017 7:28,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,10/25/2017 10:33,0.179,0.179,+/- 0.012,0.002,0.004,0.002,mg/L,,,10/24/2017 13:33,62397005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Sampling area clear of vegetation.,
CAMB,S5A,P90974-5,,10/24/2017 7:28,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,10/25/2017 16:46,0.143,0.143,+/- 0.008,0.002,0.008,0.002,mg/L,,,10/24/2017 13:33,62397005,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Sampling area clear of vegetation.,
CAMB,S5A,P90963-10,,10/31/2017 7:20,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/1/2017 10:59,0.207,0.207,+/- 0.014,0.002,0.004,0.002,mg/L,,,10/31/2017 13:46,62387008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Sampling area clear of vegetation.,
CAMB,S5A,P90970-1,,11/7/2017 8:06,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/8/2017 11:08,0.114,0.114,+/- 0.008,0.002,0.004,0.002,mg/L,,,11/7/2017 15:18,62393001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps are running. Beige Bottle open to cooler Ice on delivery JL,
CAMB,S5A,P90970-1,,11/7/2017 8:06,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/8/2017 15:11,0.082,0.082,+/- 0.005,0.002,0.008,0.002,mg/L,,,11/7/2017 15:18,62393001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps are running. Beige Bottle open to cooler Ice on delivery JL,
CAMB,S5A,P90964-10,,11/14/2017 7:48,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/15/2017 14:58,0.148,0.148,+/- 0.010,0.002,0.004,0.002,mg/L,,,11/14/2017 12:55,62388008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  No flow at time of visit.  Light solids in sample.  Sample collected by NH.,
CAMB,S5A,P90971-1,,11/20/2017 7:48,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,11/21/2017 12:37,0.114,0.114,+/- 0.006,0.002,0.008,0.002,mg/L,,,11/20/2017 15:17,62394001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"no flow observed, no pumps running, sample area clear",
CAMB,S5A,P90971-1,,11/20/2017 7:48,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/21/2017 11:16,0.142,0.142,+/- 0.010,0.002,0.004,0.002,mg/L,,,11/20/2017 15:17,62394001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"no flow observed, no pumps running, sample area clear",
CAMB,S5A,P90965-10,,11/28/2017 7:57,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,11/29/2017 12:37,0.132,0.132,+/- 0.009,0.002,0.004,0.002,mg/L,,,11/28/2017 13:15,62389008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"Pumps off, no flow, sample area clear.",
CAMB,S5A,P90972-1,,12/5/2017 8:53,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,12/6/2017 11:49,0.088,0.088,+/- 0.006,0.002,0.004,0.002,mg/L,,,12/5/2017 16:23,62395001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps are off.  collected TPO4. [TURB] cancelled.  [ALKA] cancelled.  [NH4] cancelled.  [NOX] cancelled.  [TN] cancelled.  [CL] cancelled.  [OPO4] cancelled.,
CAMB,S5A,P90966-10,,12/12/2017 7:43,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,12/13/2017 10:30,0.129,0.129,+/- 0.009,0.002,0.004,0.002,mg/L,,,12/12/2017 14:24,62390008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"no flow observed, no pumps running, sample area clear",
CAMB,S5A,P90973-1,,12/19/2017 7:32,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,12/20/2017 12:26,0.118,0.118,+/- 0.008,0.002,0.004,0.002,mg/L,,,12/19/2017 16:09,62396001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  No flow at time of sampling.  Moderate solids in sample.  Sample collected by NH.,
CAMB,S5A,P90973-1,,12/19/2017 7:32,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,12/20/2017 14:05,0.093,0.093,+/- 0.005,0.002,0.008,0.002,mg/L,,,12/19/2017 16:09,62396001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  No flow at time of sampling.  Moderate solids in sample.  Sample collected by NH.,
CAMB,S5A,P90967-10,,12/26/2017 7:50,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,12/27/2017 15:26,0.165,0.165,+/- 0.011,0.002,0.004,0.002,mg/L,,,12/26/2017 16:18,62391008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
CAMB,S5A,P92310-1,,1/2/2018 7:32,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/3/2018 12:58,0.069,0.069,+/- 0.005,0.002,0.004,0.002,mg/L,,,1/2/2018 15:13,63624001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"no flow, no pumps running, sample area clear, TPO4 only [TURB] cancelled.  [ALKA] cancelled.  [NH4] cancelled.  [NOX] cancelled.  [TN] cancelled.  [CL] cancelled.  [OPO4] cancelled.",
CAMB,S5A,P92317-10,,1/9/2018 7:40,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/10/2018 10:40,0.082,0.082,+/- 0.006,0.002,0.004,0.002,mg/L,,,1/9/2018 13:32,63631008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"All pumps off, sample area clear.",
CAMB,S5A,P92311-1,,1/16/2018 7:44,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/17/2018 14:46,0.06,0.06,+/- 0.004,0.002,0.004,0.002,mg/L,,,1/16/2018 15:57,63625001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"Sample area clear.  No flow, so collected TPO4 only.  Moderate solids in sample.  Sample collected by DA. [TURB] cancelled.  [ALKA] cancelled.  [NH4] cancelled.  [NOX] cancelled.  [TN] cancelled.  [CL] cancelled.  [OPO4] cancelled.",
CAMB,S5A,P92318-10,,1/23/2018 7:42,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/24/2018 10:36,0.193,0.193,+/- 0.013,0.002,0.004,0.002,mg/L,,,1/23/2018 14:37,63632008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps are off no flow at site.,
CAMB,S5A,P92323-1,,1/30/2018 7:50,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,1/31/2018 10:47,0.047,0.047,+/- 0.003,0.002,0.008,0.002,mg/L,,,1/30/2018 16:05,63637001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"All pumps off, no flow, sample area clear.",
CAMB,S5A,P92323-1,,1/30/2018 7:50,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,1/31/2018 10:55,0.081,0.081,+/- 0.006,0.002,0.004,0.002,mg/L,,,1/30/2018 16:05,63637001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"All pumps off, no flow, sample area clear.",
CAMB,S5A,P92319-10,,2/6/2018 8:34,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/7/2018 11:52,0.107,0.107,+/- 0.008,0.002,0.004,0.002,mg/L,,,2/6/2018 16:28,63633008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
CAMB,S5A,P92313-1,,2/13/2018 7:50,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/14/2018 14:39,0.076,0.076,+/- 0.005,0.002,0.008,0.002,mg/L,,,2/13/2018 15:05,63627001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running.,
CAMB,S5A,P92313-1,,2/13/2018 7:50,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/14/2018 11:02,0.148,0.148,+/- 0.010,0.002,0.004,0.002,mg/L,,,2/13/2018 15:05,63627001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running.,
CAMB,S5A,P92320-10,,2/20/2018 8:20,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/21/2018 11:20,0.167,0.167,+/- 0.012,0.002,0.004,0.002,mg/L,,,2/20/2018 14:56,63634008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Flow observed within sample area. Sample area clear.,
CAMB,S5A,P92314-1,,2/27/2018 8:17,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,2/28/2018 10:25,0.163,0.163,+/- 0.011,0.002,0.004,0.002,mg/L,,,2/27/2018 14:33,63628001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running.,
CAMB,S5A,P92314-1,,2/27/2018 8:17,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,2/28/2018 10:55,0.077,0.077,+/- 0.005,0.002,0.008,0.002,mg/L,,,2/27/2018 14:33,63628001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running.,
CAMB,S5A,P92321-10,,3/6/2018 8:08,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/7/2018 11:04,0.158,0.158,+/- 0.011,0.002,0.004,0.002,mg/L,,,3/6/2018 15:16,63635008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running. Grab taken from lower rock to use dipper pole.,
CAMB,S5A,P92315-1,,3/13/2018 8:16,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/14/2018 11:03,0.171,0.171,+/- 0.012,0.002,0.004,0.002,mg/L,,,3/13/2018 14:33,63629001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Full set of bottles collected. Flow observed onsite. Water turbid in color visually observed while collecting sample. Heavy solids within sample. Filtered turned dark brown during sample processing.,
CAMB,S5A,P92315-1,,3/13/2018 8:16,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,3/14/2018 13:54,0.082,0.082,+/- 0.005,0.002,0.008,0.002,mg/L,,,3/13/2018 14:33,63629001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Full set of bottles collected. Flow observed onsite. Water turbid in color visually observed while collecting sample. Heavy solids within sample. Filtered turned dark brown during sample processing.,
CAMB,S5A,P92322-10,,3/20/2018 8:18,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/22/2018 9:31,0.189,0.189,+/- 0.013,0.002,0.004,0.002,mg/L,,,3/20/2018 16:34,63636008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running. Flow observed onsite. Water observed to be cloudy with moderate suspended solids within sample.,
CAMB,S5A,P92316-1,,3/27/2018 7:50,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,3/28/2018 14:39,0.202,0.202,+/- 0.014,0.002,0.004,0.002,mg/L,,,3/27/2018 15:30,63630001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
CAMB,S5A,P92316-1,,3/27/2018 7:50,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,3/28/2018 10:00,0.092,0.092,+/- 0.005,0.002,0.008,0.002,mg/L,,,3/27/2018 15:30,63630001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,,
CAMB,S5A,P93264-10,,4/3/2018 7:31,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/4/2018 10:33,0.164,0.164,+/- 0.011,0.002,0.004,0.002,mg/L,,,4/3/2018 13:51,64516008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,One pump running.,
CAMB,S5A,P93271-1,,4/10/2018 8:09,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/11/2018 12:19,0.157,0.157,+/- 0.011,0.002,0.004,0.002,mg/L,,,4/10/2018 16:49,64523001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,2 filters needed to process samples.,
CAMB,S5A,P93271-1,,4/10/2018 8:09,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/11/2018 10:26,0.088,0.088,+/- 0.005,0.002,0.008,0.002,mg/L,,,4/10/2018 16:49,64523001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,2 filters needed to process samples.,
CAMB,S5A,P93265-10,,4/17/2018 11:39,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/18/2018 9:31,0.13,0.13,+/- 0.009,0.002,0.004,0.002,mg/L,,,4/17/2018 14:02,64517008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  Flow observed at site.  Light solids in sample.  Sample collected by CR.,
CAMB,S5A,P93278-1,,4/24/2018 7:35,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,4/24/2018 17:19,0.067,0.067,+/- 0.004,0.002,0.008,0.002,mg/L,,,4/24/2018 14:08,64529001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"one pump running, very fine suspended solids, 2 filters used",
CAMB,S5A,P93278-1,,4/24/2018 7:35,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,4/25/2018 11:06,0.135,0.135,+/- 0.009,0.002,0.004,0.002,mg/L,,,4/24/2018 14:08,64529001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"one pump running, very fine suspended solids, 2 filters used",
CAMB,S5A,P93266-10,,5/1/2018 8:15,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/2/2018 10:33,0.124,0.124,+/- 0.009,0.002,0.004,0.002,mg/L,,,5/1/2018 14:32,64518008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"no pumps running, no flow observed",
CAMB,S5A,P93273-1,,5/8/2018 8:00,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/9/2018 10:50,0.103,0.103,+/- 0.007,0.002,0.004,0.002,mg/L,,,5/8/2018 15:25,64525001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps not running. No flow visible onsite. Filter turned yellowish light brown during sample processing.,
CAMB,S5A,P93273-1,,5/8/2018 8:00,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/9/2018 13:40,0.038,0.038,+/- 0.003,0.002,0.008,0.002,mg/L,,,5/8/2018 15:25,64525001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps not running. No flow visible onsite. Filter turned yellowish light brown during sample processing.,
CAMB,S5A,P93267-10,,5/15/2018 12:04,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/16/2018 8:29,0.316,0.316,+/- 0.022,0.002,0.004,0.002,mg/L,,,5/15/2018 14:58,64519008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,"flow observed, 3 pumps running",
CAMB,S5A,P93274-1,,5/22/2018 7:53,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/23/2018 12:43,0.425,0.425,+/- 0.029,0.004,0.008,0.004,mg/L,,,5/22/2018 14:33,64526001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running at time if visit. Filter turned black.,
CAMB,S5A,P93274-1,,5/22/2018 7:53,SAMP,G,0.5,m,SW,23,"PHOSPHATE, ORTHO AS P",671,SM4500PF,5/23/2018 12:43,0.326,0.326,+/- 0.018,0.002,0.008,0.002,mg/L,,,5/22/2018 14:33,64526001,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Pumps running at time if visit. Filter turned black.,
CAMB,S5A,P93268-10,,5/29/2018 7:34,SAMP,G,0.5,m,SW,25,"PHOSPHATE, TOTAL AS P",665,SM4500PF,5/30/2018 15:55,0.474,0.474,+/- 0.032,0.004,0.008,0.004,mg/L,,,5/29/2018 13:17,64520008,WMD,WMD,WMD,2,WMD,PD,NO,,,,,,0,,0,1,0,MON,3,Sample area clear.  Heavy solids in sample.  Flow observed at time of sampling.  Pumps running.  Sample collected by NH.,
